"LINK","Ragione.sociale","Indirizzo","Città","Provincia","Regione","Partita.IVA","Codice.Fiscale","REA","ATECO","Attività.prevalente","Fatturato","Utile","Costo.del.personale","N..Dipendenti","CamCom","Forma.giuridica","Anno.Fondazione","Stato.Attività","fatturato_num","utile_num","costo_del_personale_num","min_num_dipendenti","max_num_dipendenti"
"https://www.fatturatoitalia.it/synergas_srl-05238191216","SYNERGAS S.R.L.","Via Riviera Di Chiaia, 287","NAPOLI","NAPOLI","CAMPANIA",5238191216,5238191216,"NA 742197","50.2","Trasporto marittimo e costiero di merci","€ 43.893.581","€ 7.298.198","€ 14.206.811","da 100 a 199",NA,"Societa' a responsabilita' limitata","02/12/2005","Attiva",43893581,7298198,14206811,100,199
"https://www.fatturatoitalia.it/gma_gamma_moving_agency_srl-04618351219","G.M.A. GAMMA MOVING AGENCY S.R.L.","Via Sandro Pertini, 2/B","POGGIOMARINO","NAPOLI","CAMPANIA",4618351219,4618351219,"NA 705657","52.24","Movimentazione merci","€ 43.893.074","€ 3.507.002","€ 939.165","",NA,"Societa' a responsabilita' limitata","08/01/2004","Registrata",43893074,3507002,939165,0,0
"https://www.fatturatoitalia.it/deloitte_nexthub_srl_societa_benefit_ovvero_in_forma_abbrevia_ta_deloi-12466700965","DELOITTE NEXTHUB S.R.L. SOCIETA' BENEFIT OVVERO IN FORMA ABBREVIA TA DELOITTE NEXTHUB S.R.L. S.B.","Via Santa Sofia, 28","MILANO","MILANO","LOMBARDIA",12466700965,12466700965,"MI 2663464","62.02","Consulenza nel settore delle tecnologie dell'informatica","€ 43.887.977","€ 4.914.142","€ 22.670.771","oltre 1000","MI","Societa' a responsabilita' limitata","24/06/2022","Attiva",43887977,4914142,22670771,1000,Inf
"https://www.fatturatoitalia.it/sareni_spa-04211050283","SARENI S.P.A.","Via Bernardi, 1","RUBANO","PADOVA","VENETO",4211050283,4211050283,"PD 370992","46.39.2","Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco","€ 43.875.252","€ 1.002.985","€ 2.151.411","da 20 a 49","PD","Societa' per azioni","01/08/2007","Attiva",43875252,1002985,2151411,20,49
"https://www.fatturatoitalia.it/scandolara_societa_per_azioni-00188480446","SCANDOLARA SOCIETA' PER AZIONI","Via Washington Giorgio, 50","MILANO","MILANO","LOMBARDIA",12747840150,188480446,"MI 1502227","25.92","Fabbricazione di imballaggi leggeri in metallo","€ 43.873.585","€ 175.091","€ 13.079.555","da 200 a 249","MI","Societa' per azioni","10/05/1999","Attiva",43873585,175091,13079555,200,249
"https://www.fatturatoitalia.it/romeo_ed_enrica_invernizzi_srl_in_forma_abbreviata_rei_srl-03571900152","ROMEO ED ENRICA INVERNIZZI S.R.L. IN FORMA ABBREVIATA REI S.R.L.","Corso Venezia, 32","MILANO","MILANO","LOMBARDIA",3571900152,3571900152,"MI 599179","68.1","Compravendita di beni immobili effettuata su beni propri","€ 43.862.124","€ 17.568.499","€ 726.695","da 6 a 9","MI","Societa' a responsabilita' limitata","18/05/1962","Attiva",43862124,17568499,726695,6,9
"https://www.fatturatoitalia.it/copura_soc_coop-00209050392","COPURA SOC. COOP.","Via Braille, 2","RAVENNA","RAVENNA","EMILIA ROMAGNA",209050392,209050392,"RA 85103","81.21","Pulizia generale (non specializzata) di edifici","","","","","RA","Societa' cooperativa","19/02/1976","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/d_e_truck_spa_diesel_engine_truck-06394501214","D. E. TRUCK S.P.A. - DIESEL ENGINE TRUCK","Via Del Cassano, 457","NAPOLI","NAPOLI","CAMPANIA",6394501214,6394501214,"NA 812747","45.19.01","Commercio all'ingrosso e al dettaglio di altri autoveicoli","€ 43.856.942","€ 375.855","€ 1.393.505","da 20 a 49",NA,"Societa' per azioni","07/07/2009","Attiva",43856942,375855,1393505,20,49
"https://www.fatturatoitalia.it/siderurgica_commerciale_ferrero_srl_siglabile_sicofer_srl-08473370016","SIDERURGICA COMMERCIALE FERRERO S.R.L. SIGLABILE SI.CO.FER S.R.L.","Piazza Crimea, 7","TORINO","TORINO","PIEMONTE",8473370016,8473370016,"TO 975716","46.72.1","Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati","€ 43.852.316","€ 200.785","€ 333.443","da 3 a 5","TO","Societa' a responsabilita' limitata","05/07/2002","Attiva",43852316,200785,333443,3,5
"https://www.fatturatoitalia.it/taco_italia_srl-02423510243","TACO ITALIA S.R.L.","Via Galileo Galilei, 89","SANDRIGO","VICENZA","VENETO",2423510243,2423510243,"VI 229906","28.12","Fabbricazione di apparecchiature fluidodinamiche","€ 43.851.963","€ 235.045","€ 6.920.086","da 100 a 199","VI","Societa' a responsabilita' limitata","13/09/1994","Attiva",43851963,235045,6920086,100,199
"https://www.fatturatoitalia.it/fenicia_spa-00111130829","FENICIA S.P.A.","Piazza Cavour, 3","MILANO","MILANO","LOMBARDIA",111130829,111130829,"MI 1745435","47.71","Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati","€ 43.845.482","€ 1.523.915","€ 13.044.351","da 250 a 499","MI","Societa' per azioni","10/12/2008","Attiva",43845482,1523915,13044351,250,499
"https://www.fatturatoitalia.it/sfoglia_torino_srl-02275840011","SFOGLIA TORINO - S.R.L.","Via Alfieri, 17","MONCALIERI","TORINO","PIEMONTE",2275840011,2275840011,"TO 545308","10.72","Produzione di fette biscottate e di biscotti, Produzione di prodotti di pasticceria conservati","€ 43.845.422","€ 3.194.059","€ 5.668.262","da 50 a 99","TO","Societa' a responsabilita' limitata","10/10/1978","Attiva",43845422,3194059,5668262,50,99
"https://www.fatturatoitalia.it/caolino_panciera_spa-00146310248","CAOLINO PANCIERA S.P.A.","Via Ii Giugno, 13","FIORANO MODENESE","MODENA","EMILIA ROMAGNA",2545290369,146310248,"MO 280614","08.12","Estrazione di ghiaia e sabbia. Estrazione di argille e caolino","€ 43.844.311","€ 691.711","€ 793.841","da 10 a 15","MO","Societa' per azioni","06/09/1995","Registrata",43844311,691711,793841,10,15
"https://www.fatturatoitalia.it/spinosa_spa-02151930613","SPINOSA S.P.A.","Via Tirso, 23","CASTEL VOLTURNO","CASERTA","CAMPANIA",2151930613,2151930613,"CE 144001","10.51.2","Produzione dei derivati del latte","€ 43.840.503","€ 171.634","€ 2.561.012","da 50 a 99","CE","Societa' per azioni","05/07/1994","Attiva",43840503,171634,2561012,50,99
"https://www.fatturatoitalia.it/matteo_adragna_trasporti_srl-05409050829","MATTEO ADRAGNA TRASPORTI S.R.L.","Via Val Paradiso, 3","CARINI","PALERMO","SICILIA",5409050829,5409050829,"PA 253148","49.41","Trasporto di merci su strada","€ 43.839.376","€ 395.049","€ 10.204.895","da 200 a 249","PA","Societa' a responsabilita' limitata","04/05/2005","Attiva",43839376,395049,10204895,200,249
"https://www.fatturatoitalia.it/profital_spa-08031810156","PROFITAL S.P.A.","Via Giorgio Stephenson, 0076","MILANO","MILANO","LOMBARDIA",8031810156,8031810156,"MI 1201150","","","€ 43.838.364","€ 1.428.440","€ 496.278","","MI","Societa' per azioni","20/12/1985","Attiva",43838364,1428440,496278,0,0
"https://www.fatturatoitalia.it/paladini_otello_supermercati_srl-02466960347","PALADINI OTELLO SUPERMERCATI S.R.L.","Via Dei Bersaglieri, 1","NOCETO","PARMA","EMILIA ROMAGNA",2466960347,2466960347,"PR 241015","47.11.2","Supermercati","€ 43.836.967","€ 1.970.119","€ 4.801.974","da 100 a 199","PR","Societa' a responsabilita' limitata","31/12/2007","Attiva",43836967,1970119,4801974,100,199
"https://www.fatturatoitalia.it/sanrocco_carburanti_srl-00398110726","SANROCCO CARBURANTI S.R.L.","Contrada Crapolicchio, S.N.","ALTAMURA","BARI","PUGLIA",398110726,398110726,"BA 156709","46.71","Commercio all'ingrosso di combustibili solidi, liquidi, gassosi e di prodotti derivati","€ 43.836.620","€ 365.830","€ 592.418","da 20 a 49","BA","Societa' a responsabilita' limitata","06/02/1973","Attiva",43836620,365830,592418,20,49
"https://www.fatturatoitalia.it/susta_srl-00757850672","SUSTA S.R.L.","Via Enzo Ferrari, 24","CASTELLALTO","TERAMO","ABRUZZO",757850672,757850672,"TE 94054","","","€ 43.832.587","€ 3.038.509","€ 8.053.280","","TE","Societa' a responsabilita' limitata","10/05/1990","Attiva",43832587,3038509,8053280,0,0
"https://www.fatturatoitalia.it/cartularia_spa-01288290669","CARTULARIA S.P.A.","Via Delle Tre Madonne, 16","ROMA","ROMA","LAZIO",1288290669,1288290669,"RM 1300019","17.23.09","Fabbricazione di altri prodotti cartotecnici","€ 43.828.972","€ 4.497.236","€ 1.725.678","da 20 a 49","RM","Societa' per azioni","13/04/2011","Attiva",43828972,4497236,1725678,20,49
"https://www.fatturatoitalia.it/far_view_societa_a_responsabilita_limitata-03958471207","FAR VIEW - SOCIETA' A RESPONSABILITA' LIMITATA","Via Del Faggiolo, 1/12D","BOLOGNA","BOLOGNA","EMILIA ROMAGNA",3958471207,3958471207,"BO 558705","47.78.2","Commercio al dettaglio di materiale per ottica e fotografia","€ 43.817.699","€ 1.561.423","€ 11.127.126","da 250 a 499","BO","Societa' a responsabilita' limitata","18/06/2021","Attiva",43817699,1561423,11127126,250,499
"https://www.fatturatoitalia.it/essentials_chemicals_italy_spa-02022440495","ESSENTIALS CHEMICALS ITALY S.P.A.","Via Leonardo Da Vinci, 3/7","LIVORNO","LIVORNO","TOSCANA",2022440495,2022440495,"LI 225681","20.13.09","Fabbricazione di altri prodotti chimici di base inorganici","€ 43.816.455","€ 105.612","€ 4.318.334","da 50 a 99","LI","Societa' per azioni","31/03/2023","Attiva",43816455,105612,4318334,50,99
"https://www.fatturatoitalia.it/rivoltella_spa-03576190163","RIVOLTELLA S.P.A.","Via Del Gaggiolo, 1","ARCENE","BERGAMO","LOMBARDIA",3576190163,3576190163,"BG 390373","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 43.812.187","€ 1.377.974","€ 2.348.098","da 20 a 49","BG","Societa' per azioni","08/05/2009","Attiva",43812187,1377974,2348098,20,49
"https://www.fatturatoitalia.it/fonderie_mora_gavardo_srl-03150380982","FONDERIE MORA GAVARDO S.R.L.","Via Raffaele Rubattino, 81","MILANO","MILANO","LOMBARDIA",3150380982,3150380982,"MI 2712369","24.51","Fusione di ghisa","€ 43.810.899","€ 30.985","€ 7.220.967","da 100 a 199","MI","Societa' a responsabilita' limitata","06/12/2023","Attiva",43810899,30985,7220967,100,199
"https://www.fatturatoitalia.it/life_spa-00609290044","LIFE S.P.A.","Via Aie, 28","SOMMARIVA PERNO","CUNEO","PIEMONTE",609290044,609290044,"CN 112591","10.39","Altra Lavorazione e conservazione di frutta e di ortaggi","€ 43.805.555","€ 1.098.212","€ 3.781.507","da 50 a 99","CN","Societa' per azioni","21/02/1979","Attiva",43805555,1098212,3781507,50,99
"https://www.fatturatoitalia.it/ugolinelli_srl-02675640540","UGOLINELLI S.R.L.","Via Santocchia, 143","FOLIGNO","PERUGIA","UMBRIA",2675640540,2675640540,"PG 233737","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 43.801.711","€ 445.894","€ 1.409.561","da 20 a 49","PG","Societa' a responsabilita' limitata","17/07/2003","Attiva",43801711,445894,1409561,20,49
"https://www.fatturatoitalia.it/coal_gestioni_srl-02440640429","COAL GESTIONI S.R.L.","Via Direttissima Del Conero, 11","CAMERANO","ANCONA","MARCHE",2440640429,2440640429,"AN 187456","47.11.2","Supermercati","€ 43.791.462","€ -837.278","€ 7.453.069","da 200 a 249","AN","Societa' a responsabilita' limitata","27/10/2009","Attiva",43791462,-837278,7453069,200,249
"https://www.fatturatoitalia.it/ci2000_srl-01798780985","CI2000 S.R.L.","Strada Francesca, 10","PONTEVICO","BRESCIA","LOMBARDIA",1798780985,1798780985,"BS 353155","41.2","Costruzione di edifici residenziali e non residenziali","€ 43.787.968","€ 4.212.098","€ 2.350.893","nessuno","BS","Societa' a responsabilita' limitata","12/10/1994","Attiva",43787968,4212098,2350893,0,0
"https://www.fatturatoitalia.it/compagnia_siderurgica_spa-02584640243","COMPAGNIA SIDERURGICA S.P.A.","Via Fossalunga, 7","SARCEDO","VICENZA","VENETO",2584640243,2584640243,"VI 256035","25.5","Fucinatura, imbutitura, stampaggio e profilatura dei metalli; Metallurgia delle polveri","€ 43.782.524","€ 1.592.911","€ 6.098.398","da 100 a 199","VI","Societa' per azioni","28/01/1997","Attiva",43782524,1592911,6098398,100,199
"https://www.fatturatoitalia.it/guadagni_spa-00070970843","GUADAGNI S.P.A.","Via Giovanni Paolo Ii, 323","AGRIGENTO","AGRIGENTO","SICILIA",70970843,70970843,"AG 86490","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 43.781.757","€ 286.451","€ 2.046.310","da 20 a 49","AG","Societa' per azioni","18/12/1972","Attiva",43781757,286451,2046310,20,49
"https://www.fatturatoitalia.it/miles_manifattura_spa-01560900936","MILES MANIFATTURA S.P.A.","Via Della Meccanica, 3/H","VICENZA","VICENZA","VENETO",1560900936,1560900936,"VI 314449","13.91","Fabbricazione di tessuti a maglia","€ 43.760.837","€ 4.933.555","€ 11.305.042","da 200 a 249","VI","Societa' per azioni","14/03/2006","Attiva",43760837,4933555,11305042,200,249
"https://www.fatturatoitalia.it/shopfully_spa-03156531208","SHOPFULLY S.P.A.","Via Giosue Borsi, 9","MILANO","MILANO","LOMBARDIA",3156531208,3156531208,"MI 2029270","73.11.02","Conduzione di campagne di marketing e altri servizi pubblicitari","€ 43.755.537","€ 8.025.017","€ 13.577.133","da 100 a 199","MI","Societa' per azioni","05/09/2023","Attiva",43755537,8025017,13577133,100,199
"https://www.fatturatoitalia.it/turati_25_spa-05868540013","TURATI 25 SPA","Via Roma, 366","TORINO","TORINO","PIEMONTE",5868540013,5868540013,"TO 743115","47.71.3","Commercio al dettaglio di biancheria personale, maglieria, camicie","€ 43.748.510","€ 2.201.850","€ 6.570.114","da 200 a 249","TO","Societa' per azioni","28/02/1990","Attiva",43748510,2201850,6570114,200,249
"https://www.fatturatoitalia.it/agsm_aim_power_srl-03444320232","AGSM AIM POWER S.R.L.","Lungadige Galtarossa, 8","VERONA","VERONA","VENETO",3444320232,3444320232,"VR 336897","71.1","Attivita' degli studi di architettura, d'ingegneria ed altri studi tecnici","€ 43.743.885","€ 12.101.399","€ 4.913.779","da 50 a 99","VR","Societa' a responsabilita' limitata","02/11/2004","Attiva",43743885,12101399,4913779,50,99
"https://www.fatturatoitalia.it/rational_italia_srl_con_socio_unico-03055850279","RATIONAL ITALIA S.R.L. - CON SOCIO UNICO","Via Impastato, 22","VENEZIA","VENEZIA","VENETO",3055850279,3055850279,"VE 277970","28.93","Fabbricazione di macchine per l'industria alimentare, delle bevande e del tabacco","€ 43.741.894","€ 1.255.622","€ 4.391.600","da 50 a 99","VE","Societa' a responsabilita' limitata","26/06/1998","Attiva",43741894,1255622,4391600,50,99
"https://www.fatturatoitalia.it/sytel_reply_srl_siglabile_sytel_srl-04816901005","SYTEL REPLY S.R.L. SIGLABILE SYTEL S.R.L.","Corso Francia, 110","TORINO","TORINO","PIEMONTE",4816901005,4816901005,"TO 923563","62.01","Produzione di software non connesso all'edizione","€ 43.734.395","€ 7.296.965","€ 18.872.386","da 250 a 499","TO","Societa' a responsabilita' limitata","25/03/2002","Attiva",43734395,7296965,18872386,250,499
"https://www.fatturatoitalia.it/la_ferramenta_societa_per_azioni-00125850404","LA FERRAMENTA SOCIETA' PER AZIONI","Via Del Grano, 241/243","SANTARCANGELO DI ROMAGNA","RIMINI","EMILIA ROMAGNA",125850404,125850404,"RN 128162","46.74.1","Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta)","€ 43.734.204","€ 1.870.892","€ 4.974.645","da 100 a 199","RN","Societa' per azioni","15/07/1970","Attiva",43734204,1870892,4974645,100,199
"https://www.fatturatoitalia.it/onda_spa-02065440246","ONDA S.P.A.","Via Dante Alighieri, 27/B","MUSSOLENTE","VICENZA","VENETO",2065440246,2065440246,"VI 203426","28.25","Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione","€ 43.733.146","€ 263.099","€ 9.964.173","da 200 a 249","VI","Societa' per azioni","02/05/1989","Attiva",43733146,263099,9964173,200,249
"https://www.fatturatoitalia.it/trasgo_srl-01185060033","TRASGO S.R.L.","Via Varallo, 28","SAN PIETRO MOSEZZO","NOVARA","PIEMONTE",1185060033,1185060033,"NO 154927","49.41","Trasporto di merci su strada","€ 43.732.034","€ 2.716.135","€ 17.437.703","da 250 a 499","NO","Societa' a responsabilita' limitata","20/02/1987","Attiva",43732034,2716135,17437703,250,499
"https://www.fatturatoitalia.it/alpha_vet_srl-02699690281","ALPHA - VET SRL","Via E. Viani, 3","TOMBOLO","PADOVA","VENETO",2699690281,2699690281,"PD 262864","46.46.1","Commercio all'ingrosso di medicinali","€ 43.728.685","€ 930.811","€ 1.574.782","da 20 a 49","PD","Societa' a responsabilita' limitata","17/10/1996","Attiva",43728685,930811,1574782,20,49
"https://www.fatturatoitalia.it/piemme_car_spa-00876400185","PIEMME CAR - S.P.A.","Via Nazionale, 81","STRADELLA","PAVIA","LOMBARDIA",876400185,876400185,"PV 157157","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 43.727.770","€ 606.503","€ 1.535.778","da 20 a 49","PV","Societa' per azioni","06/01/1982","Attiva",43727770,606503,1535778,20,49
"https://www.fatturatoitalia.it/europrogetto_srl-05853940632","EUROPROGETTO SRL","Via Interporto Campano Lotto A, A1/A6","NOLA","NAPOLI","CAMPANIA",3042901219,5853940632,"NA 461113","47.75.1","Commercio al dettaglio di articoli di profumeria, prodotti per toletta e per l'igiene personale","€ 43.716.322","€ 258.220","€ 8.170.365","da 250 a 499",NA,"Societa' a responsabilita' limitata","09/06/1989","Attiva",43716322,258220,8170365,250,499
"https://www.fatturatoitalia.it/la_cart_srl-01731300404","LA CART S.R.L.","Via Alda Costa, 5","RIMINI","RIMINI","EMILIA ROMAGNA",1731300404,1731300404,"RN 212644","49.41","Trasporto di merci su strada","€ 43.713.642","€ 1.620.490","€ 6.276.938","da 100 a 199","RN","Societa' a responsabilita' limitata","15/11/1985","Attiva",43713642,1620490,6276938,100,199
"https://www.fatturatoitalia.it/ricauto_spa-00273290288","RICAUTO S.P.A.","Via Prima Strada, 41","PADOVA","PADOVA","VENETO",273290288,273290288,"PD 107349","45.31.01","Commercio all'ingrosso di parti e accessori di autoveicoli","€ 43.708.500","€ 2.009.217","€ 2.610.425","da 20 a 49","PD","Societa' per azioni","30/09/1968","Attiva",43708500,2009217,2610425,20,49
"https://www.fatturatoitalia.it/eurofred_italy_spa-01971660269","EUROFRED ITALY SPA","Via Europa,","SAN FIOR","TREVISO","VENETO",1971660269,1971660269,"TV 181370","46.74.2","Commercio all'ingrosso di apparecchi e accessori per impianti idraulici, di riscaldamento e di condizionamento","€ 43.705.646","€ 563.608","€ 2.352.016","da 20 a 49","TV","Societa' per azioni","23/06/1987","Attiva",43705646,563608,2352016,20,49
"https://www.fatturatoitalia.it/digas_srl-00157220302","DIGAS S.R.L.","Via Udine, 21","COLLOREDO DI MONTE ALBANO","UDINE","FRIULI VENEZIA GIULIA",157220302,157220302,"UD 51458","46.71","Commercio all'ingrosso di combustibili solidi, liquidi, gassosi e di prodotti derivati","€ 43.687.422","€ 3.390.922","€ 3.063.849","da 50 a 99","UD","Societa' a responsabilita' limitata","28/10/1952","Attiva",43687422,3390922,3063849,50,99
"https://www.fatturatoitalia.it/samp_srl-03965201209","SAMP S.R.L.","Via Saliceto, 15","BENTIVOGLIO","BOLOGNA","EMILIA ROMAGNA",3965201209,3965201209,"BO 559201","28.96","Fabbricazione di macchine per l'industria delle materie plastiche e della gomma (incluse parti e accessori)","€ 43.686.804","€ 256.790","€ 8.172.563","da 100 a 199","BO","Societa' a responsabilita' limitata","23/07/2021","Attiva",43686804,256790,8172563,100,199
